,Tm,Score,Home,Date,Score_L3,FrDwns_L3,TotYds_L3,T_O_L3,Pen_L3,Pen_Yds_L3,ThdDwns_L3,ThdDwnAtt_L3,Pass_Cmp_L3,Pass_Att_L3,Pass_Yds_L3,Pass_TD_L3,Pass_Int_L3,QB_Rate_L3,YAC_L3,Drops_L3,QB_BadTh_L3,QB_Sk_L3,QB_Hrry_L3,QB_Hits_L3,QB_Prss_L3,Rush_Att_L3,Rush_Yds_L3,Rush_TD_L3,Rush_YAC_L3,Rush_YPC_L3,XPM_L3,XPA_L3,FGM_L3,FGA_L3,Score_opp_L3,FrDwns_opp_L3,TotYds_opp_L3,TO_opp_L3,Pen_opp_L3,Pen_Yds_opp_L3,ThdDwns_opp_L3,ThdDwnAtt_opp_L3,Pass_Cmp_opp_L3,Pass_Att_opp_L3,Pass_Yds_opp_L3,Pass_TD_opp_L3,Pass_Int_opp_L3,QB_Rate_opp_L3,YAC_opp_L3,Drops_opp_L3,QB_BadTh_opp_L3,QB_Sk_opp_L3,QB_Hrry_opp_L3,QB_Hits_opp_L3,QB_Prss_opp_L3,Rush_Att_opp_L3,Rush_Yds_opp_L3,Rush_TD_opp_L3,Rush_YAC_opp_L3,Rush_YPC_opp_L3,XPM_opp_L3,XPA_opp_L3,FGM_opp_L3,FGA_opp_L3
2187,TAM,0.3220338983050847,0.0,2022-09-11,0.6484649636747128,0.5371530886302596,0.5348105347331493,0.1675,0.1818181818181818,0.2295839753466871,0.2805755395683453,0.4646680942184151,0.7302764666217129,0.7141416687673303,0.5776081424936386,0.4282655246252677,0.11,0.6578970997575649,0.5826433609322292,0.4708994708994709,0.5454545454545454,0.4002998500749625,0.1578531965272296,0.1789924973204716,0.24973204715969985,0.2308136180034622,0.1841259032270268,0.6666666666666666,0.1902521786072337,0.35897435897435886,0.631911532385466,0.631911532385466,0.4175,0.5381062355658198,0.4928260869565217,0.5604545454545454,0.4925850233191846,0.1547344110854503,0.4409171075837742,0.3498049414824447,0.667,0.8220793140407289,0.434267666798263,0.4369356248179434,0.3553448275862069,0.3071593533487298,0.2233333333333333,0.4702549575070822,0.3196263529876934,0.4,0.441306266548985,0.2101105845181674,0.2700729927007299,0.37,0.3684210526315789,0.6766666666666666,0.5233644859813085,0.2724795640326976,0.3371660759055934,0.4190647482014388,0.2783333333333333,0.2503748125937031,0.6928406466512702,0.6928406466512702
2188,MIN,0.3898305084745763,1.0,2022-09-11,0.3749707054136395,0.19427036705461057,0.3465060489591662,0.0825,0.1518181818181818,0.1812743587419559,0.2805755395683453,0.4282655246252675,0.4720161834120028,0.4537433829089992,0.43595419847328226,0.3576017130620985,0.11,0.6743288138636976,0.3049166922212,0.1763668430335097,0.3636363636363636,0.4002998500749625,0.2107340173638516,0.3569131832797428,0.37513397642015,0.1344489324870166,0.1273786554685431,0.11,0.1156782601989666,0.29853479853479853,0.368088467614534,0.368088467614534,0.4175,0.3856812933025403,0.3913043478260869,0.1968181818181817,0.2890792852276895,0.0762124711316397,0.1763668430335097,0.1795467211592049,0.233,0.3569131832797428,0.3553099091985788,0.3591610836003495,0.3477011494252873,0.3071593533487298,0.11,0.47208260988759937,0.4052785054119507,0.2,0.382171226831421,0.368088467614534,0.2976480129764801,0.3333333333333333,0.4210526315789473,0.3030303030303031,0.1915887850467289,0.0899182561307902,0.1181810322469093,0.2446043165467625,0.3333333333333333,0.2998500749625187,0.4618937644341801,0.4618937644341801
2189,JAX,0.3728813559322034,0.0,2022-09-11,0.3203655964377783,0.4328558639212175,0.3955168055304768,0.3325,0.2127272727272727,0.1631469228677603,0.4796163069544364,0.4282655246252675,0.4831422791638571,0.4454247542223342,0.3825190839694655,0.2141327623126338,0.3333333333333333,0.4884618838107211,0.2078094653991617,0.4109347442680776,0.2118181818181818,0.1994002998500749,0.1578531965272296,0.1789924973204716,0.17845659163987138,0.3652625504904789,0.2736352286914085,0.11,0.2647489781753682,0.4267399267399266,0.1579778830963665,0.1579778830963665,0.6675,0.6166281755196305,0.5580434782608696,0.4090909090909091,0.448042760572237,0.23094688221709,0.2354497354497354,0.1795467211592049,0.5670000000000001,0.7148981779206861,0.4212396367943152,0.4465482085639382,0.4233620689655172,0.4618937644341801,0.2233333333333333,0.4992232477382802,0.2916028270646962,0.2,0.5295675198587819,0.368088467614534,0.2976480129764801,0.2588888888888889,0.3857894736842105,0.5151515151515151,0.3286915887850467,0.2724795640326976,0.3314601884671911,0.316546762589928,0.6116666666666666,0.5502248875562219,0.1547344110854503,0.1547344110854503
2190,DET,0.5932203389830508,1.0,2022-09-11,0.5155847199437543,0.4476275738585495,0.5193334537106301,0.3325,0.2427272727272727,0.1359557690564669,0.4796163069544364,0.4282655246252675,0.516857720836143,0.4958406856566675,0.4563104325699744,0.4282655246252677,0.4433333333333333,0.5066894136661578,0.4599816007359704,0.1181657848324515,0.5754545454545454,0.0494752623688155,0.1838989739542225,0.3933547695605573,0.24973204715969985,0.3845931909982689,0.2875193886429841,0.3333333333333333,0.3572915863345415,0.4084249084249084,0.4218009478672985,0.4218009478672985,0.5,0.5381062355658198,0.6667391304347826,0.6059090909090908,0.5633286170937484,0.0762124711316397,0.1763668430335097,0.1950585175552665,0.6000000000000001,0.6077170418006431,0.6316620607974734,0.466064666472473,0.5248850574712642,0.5381062355658198,0.11,0.752992780773097,0.4266791874660208,0.2,0.11738746690203,0.4218009478672985,0.1889699918896999,0.0744444444444444,0.2457894736842105,0.4948484848484847,0.4081308411214953,0.4550408719346049,0.3660413244575083,0.4244604316546762,0.6116666666666666,0.5997001499250375,0.3856812933025403,0.3856812933025403
2191,CHI,0.3220338983050847,1.0,2022-09-11,0.4298101710803843,0.5819158460161145,0.3671421569891918,0.3325,0.3336363636363637,0.2658388470950784,0.5599520383693045,0.7141327623126337,0.5842886041807149,0.6218805142425006,0.42661577608142487,0.2141327623126338,0.4433333333333333,0.4303672443207327,0.5195747725646529,0.1763668430335097,0.4245454545454545,0.6491754122938531,0.3417521704814522,0.2497320471596999,0.4999999999999999,0.3941142527409116,0.2131048310823591,0.4433333333333333,0.226189558109046,0.26739926739926734,0.263823064770932,0.263823064770932,0.5,0.4618937644341801,0.2971739130434783,0.4545454545454546,0.4148456741602473,0.23094688221709,0.5,0.3219394389745494,0.6000000000000001,0.7148981779206861,0.5921831819976314,0.6309350422371103,0.5335057471264366,0.23094688221709,0.2233333333333333,0.4834140546468062,0.4431868729303612,0.4,0.617828773168579,0.631911532385466,0.2165450121654501,0.4811111111111111,0.5263157894736843,0.3433333333333332,0.1635514018691588,0.1825613079019074,0.2074868159419036,0.2158273381294964,0.2783333333333333,0.2503748125937031,0.3071593533487298,0.4618937644341801
2192,NYJ,0.15254237288135594,1.0,2022-09-11,0.3438012655261308,0.23903312444046546,0.262259137926587,0.0825,0.2727272727272727,0.2779842291307894,0.2805755395683453,0.4282655246252675,0.1908293998651383,0.2520796571716662,0.15096692111959287,0.2141327623126338,0.0,0.4549699200861992,0.1873658386997853,0.4109347442680776,0.3336363636363636,0.4992503748125937,0.3946329913180741,0.2143622722400857,0.46409431939978557,0.3652625504904789,0.4728937313206976,0.3333333333333333,0.4987275391378114,0.6648351648351648,0.315955766192733,0.368088467614534,0.3325,0.3071593533487298,0.5145652173913045,0.6513636363636363,0.6733742074097364,0.3071593533487298,0.3236331569664903,0.318874233698681,0.367,0.4287245444801716,0.8290564547966839,0.6990969997087095,0.7691379310344826,0.5381062355658198,0.3333333333333333,0.6685552407932013,0.6523995452972865,0.466,0.323918799646955,0.263823064770932,0.1078669910786699,0.2222222222222222,0.2105263157894736,0.3536363636363637,0.1869158878504672,0.1825613079019074,0.2017809285035013,0.2392086330935252,0.4449999999999999,0.4002998500749625,0.3856812933025403,0.5381062355658198
2193,BAL,0.4067796610169492,0.0,2022-09-11,0.2891961565502695,0.4776186213070724,0.4703226971393195,0.5,0.2127272727272727,0.0785824345146379,0.3597122302158273,0.4999999999999998,0.4605529332434255,0.4958406856566675,0.33671755725190833,0.1434689507494646,0.4433333333333333,0.3265690940109544,0.2112337728713073,0.1181657848324515,0.4845454545454545,0.4497751124437781,0.2367797947908445,0.2861736334405144,0.37513397642015,0.4134448932487017,0.4501948322173041,0.2233333333333333,0.2982185547929359,0.5604395604395604,0.263823064770932,0.263823064770932,0.5,0.4618937644341801,0.5071739130434783,0.7422727272727273,0.6847193837446941,0.1547344110854503,0.1763668430335097,0.2136355192271967,0.667,0.7856377277599144,0.7236478484011055,0.796096708418293,0.6408045977011494,0.3856812933025403,0.11,0.538243626062323,0.378935402560174,0.534,0.676963812886143,0.1058451816745655,0.24330900243309,0.4077777777777777,0.3331578947368421,0.4948484848484847,0.397196261682243,0.1825613079019074,0.2565055762081784,0.3956834532374101,0.2783333333333333,0.2503748125937031,0.5381062355658198,0.5381062355658198
2194,MIA,0.3389830508474576,1.0,2022-09-11,0.312631825638622,0.4028648164726946,0.2734284313978383,0.25,0.3945454545454546,0.3716124354210097,0.4400479616306955,0.6070663811563168,0.3256911665542819,0.3529115200403327,0.22646310432569963,0.1434689507494646,0.2233333333333333,0.4361138547185059,0.2214555862209956,0.2345679012345679,0.5454545454545454,0.3493253373313343,0.2107340173638516,0.0718113612004287,0.21436227224008564,0.4616272360069245,0.3265993265993266,0.11,0.4421223104804504,0.4084249084249084,0.263823064770932,0.263823064770932,0.4175,0.5381062355658198,0.6086956521739131,0.515,0.4733532463449142,0.23094688221709,0.2063492063492063,0.2631432286828905,0.433,0.2497320471596998,0.3028030003947889,0.2039032915817069,0.3208620689655172,0.5381062355658198,0.3333333333333333,0.6383989765146669,0.1976968319082686,0.134,0.176522506619594,0.1579778830963665,0.1078669910786699,0.0744444444444444,0.1052631578947368,0.5354545454545455,0.529626168224299,0.2724795640326976,0.4438488804357222,0.5575539568345325,0.5,0.5502248875562219,0.23094688221709,0.23094688221709
2195,NWE,0.11864406779661017,0.0,2022-09-11,0.5858917272088117,0.6714413607878243,0.5674929708257023,0.4175,0.3636363636363636,0.3383485905918608,0.6402877697841727,0.3211991434689507,0.516857720836143,0.4789513486261658,0.4563104325699744,0.4282655246252677,0.3333333333333333,0.5998024602675767,0.4105591331902278,0.4109347442680776,0.2118181818181818,0.2503748125937031,0.2628255722178374,0.1071811361200428,0.23204715969989276,0.403923831506059,0.3884159951575681,0.6666666666666666,0.4678800030847536,0.5549450549450549,0.5260663507109005,0.5797788309636651,0.25,0.23094688221709,0.3984782608695651,0.2877272727272727,0.3144159723313944,0.3856812933025403,0.5,0.5882407579416682,0.3,0.4640943193997856,0.1973943939992104,0.1456452082726478,0.2308333333333333,0.23094688221709,0.3333333333333333,0.4843278808370648,0.2388671971531656,0.266,0.176522506619594,0.5797788309636651,0.2700729927007299,0.2222222222222222,0.4210526315789473,0.5454545454545455,0.4766355140186916,0.3623978201634878,0.4524941644333016,0.4604316546762591,0.3883333333333333,0.3493253373313343,0.3071593533487298,0.3071593533487298
2196,HOU,0.3389830508474576,1.0,2022-09-11,0.4452777126786968,0.46284691136974043,0.4445275621017875,0.0825,0.4545454545454545,0.5196229493338167,0.5599520383693045,0.4999999999999998,0.4720161834120028,0.395008822788001,0.40117048346055967,0.4282655246252677,0.11,0.7219179312202568,0.2844730655218235,0.1763668430335097,0.3636363636363636,0.2998500749625187,0.1578531965272296,0.2143622722400857,0.23204715969989276,0.4134448932487017,0.306435137895812,0.2233333333333333,0.4395773887560731,0.37179487179487175,0.4218009478672985,0.4218009478672985,0.25,0.3856812933025403,0.4276086956521739,0.4240909090909091,0.4637635591888067,0.1547344110854503,0.5590828924162258,0.4798439531859557,0.533,0.6430868167202574,0.5791551519936836,0.5243227497815321,0.4291091954022988,0.3071593533487298,0.2233333333333333,0.5519510189162021,0.3607967182325903,0.4,0.323918799646955,0.1579778830963665,0.1889699918896999,0.1855555555555555,0.2105263157894736,0.4342424242424242,0.3271028037383177,0.1825613079019074,0.2507132359298002,0.406474820143885,0.2783333333333333,0.2998500749625187,0.6166281755196305,0.76905311778291
2197,IND,0.3389830508474576,0.0,2022-09-11,0.2891961565502695,0.31333930170098456,0.2974952923878556,0.1675,0.2427272727272727,0.2628478201758361,0.4400479616306955,0.4646680942184151,0.3145650708024275,0.327703554323166,0.26547073791348585,0.284796573875803,0.11,0.5414384484151926,0.1482162935704793,0.2945326278659612,0.3636363636363636,0.4497751124437781,0.1318074191002367,0.5359056806002144,0.4287245444801714,0.3462204270051933,0.3102182877463776,0.11,0.4421223104804504,0.5128205128205129,0.2101105845181674,0.2101105845181674,0.4175,0.4618937644341801,0.536304347826087,0.5754545454545453,0.6524131425876434,0.3071593533487298,0.382716049382716,0.5634404607096415,0.533,0.3933547695605573,0.4737465455981051,0.3591610836003495,0.5718390804597702,0.5381062355658198,0.3333333333333333,0.752992780773097,0.4547027133890179,0.0,0.293909973521624,0.1579778830963665,0.16220600162206,0.2588888888888889,0.2278947368421052,0.5454545454545455,0.4345794392523364,0.1825613079019074,0.3660413244575083,0.4136690647482013,0.3333333333333333,0.2998500749625187,0.4618937644341801,0.5381062355658198
2198,LVR,0.3220338983050847,0.0,2022-09-11,0.4766815092570893,0.5523724261414503,0.4832202646580854,0.3325,0.3945454545454546,0.2870479470678873,0.7194244604316548,0.8565310492505349,0.5731625084288606,0.6554071086463322,0.4325699745547072,0.284796573875803,0.3333333333333333,0.4415013019664182,0.3492282530920985,0.1763668430335097,0.5154545454545454,0.4002998500749625,0.2107340173638516,0.2497320471596999,0.3215434083601286,0.3268897864974033,0.3354518972496501,0.2233333333333333,0.4370324670316959,0.6282051282051282,0.263823064770932,0.263823064770932,1.0,0.9237875288683602,0.6015217391304348,0.5909090909090909,0.5336163077084315,0.0762124711316397,0.382716049382716,0.3436745309307077,0.5670000000000001,0.6077170418006431,0.4078168180023688,0.3786775415088843,0.3975,0.3856812933025403,0.0,0.6959700265009597,0.365739139030297,0.2,0.382171226831421,0.263823064770932,0.0543390105433901,0.2222222222222222,0.1752631578947368,0.616060606060606,0.5249532710280372,0.2724795640326976,0.596524595832973,0.4496402877697841,0.4449999999999999,0.4002998500749625,0.6928406466512702,0.76905311778291
2199,LAC,0.4067796610169492,1.0,2022-09-11,0.6172955237872041,0.6714413607878243,0.6044573993344854,0.4175,0.4245454545454545,0.4501948699356476,0.5995203836930456,0.6070663811563168,0.6743088334457183,0.7141416687673303,0.6030534351145037,0.4282655246252677,0.3333333333333333,0.5800484870252313,0.5792190534600837,0.3527336860670194,0.5154545454545454,0.1994002998500749,0.1318074191002367,0.3215434083601286,0.23204715969989276,0.3462204270051933,0.2295237014338138,0.4433333333333333,0.2082208683581399,0.35897435897435886,0.368088467614534,0.368088467614534,0.5,0.5381062355658198,0.5217391304347826,0.4845454545454545,0.4532830267777603,0.1547344110854503,0.4708994708994709,0.5232212520899127,0.3,0.6077170418006431,0.5791551519936836,0.6990969997087095,0.4789080459770115,0.4618937644341801,0.11,0.5412592524901764,0.2454900410220925,0.466,0.5586937334510151,0.315955766192733,0.2165450121654501,0.5555555555555556,0.4563157894736842,0.3636363636363636,0.2819626168224299,0.1825613079019074,0.3083772801936543,0.3651079136690647,0.3883333333333333,0.3493253373313343,0.5381062355658198,0.6166281755196305
2200,CIN,0.3389830508474576,1.0,2022-09-11,0.3906726037028356,0.37332139659803043,0.4419480485980344,0.1675,0.3036363636363636,0.2326656394453005,0.5599520383693045,0.6423982869379012,0.5731625084288606,0.5376859087471639,0.5275572519083969,0.284796573875803,0.2233333333333333,0.562988237406842,0.705305121128488,0.2345679012345679,0.3027272727272727,0.8500749625187407,0.3685872138910813,0.3215434083601286,0.6248660235798499,0.2308136180034622,0.2068248023304203,0.11,0.2365234826868204,0.4029304029304029,0.2101105845181674,0.2101105845181674,0.8325,0.76905311778291,0.4565217391304348,0.4845454545454545,0.5240266205523241,0.5381062355658198,0.2945326278659611,0.2693665242429872,0.433,0.6784565916398716,0.434267666798263,0.5534517914360617,0.4377298850574713,0.6166281755196305,0.5566666666666666,0.3907520789545828,0.4926110809074283,0.4,0.441306266548985,0.7898894154818326,0.24330900243309,0.3333333333333333,0.5263157894736843,0.4242424242424242,0.5280373831775701,0.0899182561307902,0.3602489841791302,0.6223021582733812,0.5,0.4497751124437781,0.1547344110854503,0.1547344110854503
2201,PIT,0.3898305084745763,0.0,2022-09-11,0.3672369346144832,0.4476275738585495,0.322439187969149,0.25,0.3336363636363637,0.329284872654763,0.5599520383693045,0.9282655246252672,0.6743088334457183,0.7479203428283336,0.28582697201017804,0.284796573875803,0.2233333333333333,0.4055849869803357,0.3304712255954205,0.4109347442680776,0.8481818181818181,0.2503748125937031,0.2107340173638516,0.2143622722400857,0.24973204715969985,0.3845931909982689,0.2887678280936708,0.11,0.4755918870980181,0.3772893772893772,0.315955766192733,0.315955766192733,0.5825,0.5381062355658198,0.4130434782608695,0.4240909090909091,0.4803490017292877,0.5381062355658198,0.0590828924162257,0.0495077094556938,0.3330000000000001,0.3933547695605573,0.4867745756020529,0.4951937081270026,0.4817816091954022,0.5381062355658198,0.7766666666666666,0.4474093027506168,0.33114219344635,0.466,0.441306266548985,0.368088467614534,0.24330900243309,0.2588888888888889,0.3510526315789473,0.383939393939394,0.3317757009345794,0.0899182561307902,0.383331892452667,0.4190647482014388,0.3333333333333333,0.2998500749625187,0.23094688221709,0.23094688221709
2202,ARI,0.3559322033898305,1.0,2022-09-11,0.3906726037028356,0.4328558639212175,0.3370650295354296,0.25,0.4854545454545454,0.3353575636726185,0.4796163069544364,0.6423982869379012,0.5731625084288606,0.5628938744643306,0.3545292620865139,0.2141327623126338,0.2233333333333333,0.4474274939391219,0.3866911990187058,0.1763668430335097,0.5454545454545454,0.4002998500749625,0.4206787687450671,0.2143622722400857,0.44640943193997856,0.3557414887478361,0.2648204895395907,0.2233333333333333,0.2210997146602915,0.3846153846153845,0.2101105845181674,0.2101105845181674,0.6675,0.6166281755196305,0.5652173913043479,0.515,0.4777288686265262,0.1547344110854503,0.2063492063492063,0.2167007245030651,0.6000000000000001,0.7148981779206861,0.6446900908014213,0.6408389163996504,0.4971264367816092,0.6166281755196305,0.11,0.6554875262725031,0.4678989769188948,0.334,0.5586937334510151,0.263823064770932,0.2165450121654501,0.1855555555555555,0.2631578947368421,0.3536363636363637,0.2679439252336448,0.0899182561307902,0.38039249589349,0.341726618705036,0.4449999999999999,0.4002998500749625,0.3071593533487298,0.3071593533487298
2203,KAN,0.7457627118644068,0.0,2022-09-11,0.7187719709397703,0.7761862130707253,0.7824438310934557,0.3325,0.0609090909090909,0.0483096166047312,0.7194244604316548,0.4282655246252675,0.7528658125421445,0.6554071086463322,0.6904071246819338,0.8565310492505354,0.3333333333333333,0.7746251234623329,0.8568946131043645,0.3527336860670194,0.3636363636363636,0.4497751124437781,0.1838989739542225,0.2497320471596999,0.3215434083601286,0.3075591459896133,0.4173949230129006,0.2233333333333333,0.3264440502814838,0.7326007326007326,0.631911532385466,0.684044233807267,0.3325,0.3856812933025403,0.6376086956521739,0.3786363636363636,0.5379919299900434,0.23094688221709,0.4708994708994709,0.4519784506780605,0.4670000000000001,0.4287245444801716,0.3158310303987367,0.2912904165452956,0.4425287356321838,0.6166281755196305,0.11,0.8208900667093117,0.3196263529876934,0.466,0.293909973521624,0.1579778830963665,0.1354420113544201,0.4811111111111111,0.3157894736842105,0.4948484848484847,0.43303738317757,0.2724795640326976,0.4697847324284602,0.4244604316546762,0.6116666666666666,0.5502248875562219,0.23094688221709,0.3071593533487298
2204,SFO,0.1694915254237288,0.0,2022-09-11,0.2891961565502695,0.31333930170098456,0.2923362653803492,0.25,0.4854545454545454,0.3686214085017674,0.3597122302158273,0.2858672376873661,0.2245448415374242,0.2437610284850013,0.24595419847328245,0.1434689507494646,0.3333333333333333,0.3540450749753075,0.3338955330675661,0.2945326278659612,0.1818181818181818,0.1994002998500749,0.2107340173638516,0.3569131832797428,0.30332261521972126,0.4422965954991345,0.2887678280936708,0.2233333333333333,0.3495797023212771,0.32234432234432225,0.263823064770932,0.263823064770932,0.5,0.4618937644341801,0.3767391304347826,0.1968181818181817,0.2847036629460776,0.3071593533487298,0.2945326278659611,0.4365595392903585,0.267,0.3569131832797428,0.05250690880379,0.0678706670550538,0.1724137931034482,0.3856812933025403,0.2233333333333333,0.461756373937677,0.0955369940196708,0.2,0.264783759929391,0.4739336492890995,0.1078669910786699,0.3333333333333333,0.3331578947368421,0.5051515151515152,0.5078037383177569,0.0899182561307902,0.3688942681767095,0.593525179856115,0.3883333333333333,0.3493253373313343,0.23094688221709,0.3071593533487298
2205,GNB,0.11864406779661017,0.0,2022-09-11,0.4766815092570893,0.5523724261414503,0.5391183222844171,0.3325,0.0609090909090909,0.0,0.6402877697841727,0.4999999999999998,0.5842886041807149,0.5124779430299975,0.4741221374045801,0.3576017130620985,0.2233333333333333,0.6264703241447428,0.548553613411019,0.3527336860670194,0.3636363636363636,0.4497751124437781,0.3417521704814522,0.2143622722400857,0.4105037513397642,0.3652625504904789,0.3367003367003367,0.4433333333333333,0.2905066707796715,0.4871794871794871,0.315955766192733,0.368088467614534,0.4175,0.4618937644341801,0.5652173913043479,0.6968181818181819,0.6131111460462191,0.3856812933025403,0.0,0.0,0.533,0.6430868167202574,0.7236478484011055,0.718322167200699,0.5306321839080459,0.3071593533487298,0.5566666666666666,0.4084803070455999,0.4859882370385014,0.266,0.5586937334510151,0.368088467614534,0.3511759935117599,0.4077777777777777,0.4910526315789473,0.5454545454545455,0.4891121495327102,0.2724795640326976,0.3948301201694475,0.4730215827338128,0.3883333333333333,0.3493253373313343,0.6928406466512702,0.6928406466512702
2206,DEN,0.2711864406779661,0.0,2022-09-12,0.265760487461917,0.23903312444046546,0.2974952923878556,0.1675,0.2427272727272727,0.205474485634007,0.2805755395683453,0.2858672376873661,0.2697235333782873,0.2520796571716662,0.28157760814249355,0.0706638115631691,0.0,0.5321899973062765,0.2078094653991617,0.2945326278659612,0.3936363636363637,0.1994002998500749,0.2107340173638516,0.142550911039657,0.19614147909967844,0.2885170225043278,0.2471531797374493,0.4433333333333333,0.3624585486234287,0.34798534798534786,0.263823064770932,0.263823064770932,0.4175,0.4618937644341801,0.5652173913043479,0.5604545454545454,0.4261908504952051,0.3071593533487298,0.4118165784832451,0.3994055359464982,0.6000000000000001,0.6430868167202574,0.5791551519936836,0.5630643751820565,0.4568965517241378,0.3071593533487298,0.3333333333333333,0.4879831855980993,0.5090693421637917,0.334,0.382171226831421,0.4739336492890995,0.2976480129764801,0.2966666666666666,0.4384210526315789,0.4445454545454546,0.2990654205607476,0.4550408719346049,0.3285207919080141,0.329136690647482,0.4449999999999999,0.4002998500749625,0.3071593533487298,0.3856812933025403
2207,SEA,0.288135593220339,1.0,2022-09-12,0.7579095383173189,0.5671441360787824,0.6569247040008256,0.1675,0.3636363636363636,0.3595576905646696,0.5599520383693045,0.3211991434689507,0.3145650708024275,0.3108142172926644,0.34773536895674295,0.6423982869379015,0.11,0.7616952500673431,0.3185628130430338,0.2345679012345679,0.4545454545454545,0.1994002998500749,0.2628255722178374,0.3569131832797428,0.33922829581993563,0.51933064050779,0.6822154125524913,0.5566666666666666,0.7377959435490091,0.9157509157509156,0.7377567140600316,0.7377567140600316,0.4175,0.4618937644341801,0.5289130434782608,0.6363636363636364,0.5083058219357544,0.23094688221709,0.2063492063492063,0.2600780234070221,0.667,0.6077170418006431,0.5132254243979472,0.4561607923099329,0.4147413793103447,0.3856812933025403,0.11,0.6259709403271498,0.4909306578362081,0.134,0.382171226831421,0.1579778830963665,0.24330900243309,0.3333333333333333,0.3157894736842105,0.6869696969696971,0.4517289719626167,0.1825613079019074,0.3401054724647704,0.3471223021582734,0.4449999999999999,0.4002998500749625,0.3856812933025403,0.3856812933025403
2208,KAN,0.4576271186440678,1.0,2022-09-15,0.7344738692289664,0.8804834377797672,0.7910594061959916,0.25,0.0609090909090909,0.0483096166047312,0.5995203836930456,0.2858672376873661,0.74173971679029,0.6470884799596672,0.6513994910941475,0.7858672376873662,0.2233333333333333,0.7940199335548173,0.7121026270060308,0.5291005291005291,0.4245454545454545,0.2998500749625187,0.6314127861089187,0.3215434083601286,0.6071811361200429,0.3557414887478361,0.4451632429160518,0.3333333333333333,0.4421223104804504,0.7252747252747253,0.5797788309636651,0.684044233807267,0.4175,0.4618937644341801,0.4419565217391303,0.4695454545454546,0.4314311167007283,0.3071593533487298,0.1763668430335097,0.1609697194872747,0.433,0.5359056806002144,0.4212396367943152,0.4756772502184677,0.4367816091954022,0.3856812933025403,0.3333333333333333,0.5086356574979439,0.3805664014234171,0.134,0.588702559576346,0.4739336492890995,0.08110300081103,0.3333333333333333,0.3157894736842105,0.383939393939394,0.330233644859813,0.0899182561307902,0.4611394484308809,0.4316546762589928,0.2216666666666666,0.1994002998500749,0.6928406466512702,0.6928406466512702
2209,LAC,0.4067796610169492,0.0,2022-09-15,0.5781579564096554,0.5671441360787824,0.5511646503469446,0.1675,0.4245454545454545,0.3655397444031542,0.5995203836930456,0.7858672376873659,0.662845583277141,0.7058230400806653,0.55470737913486,0.5717344753747323,0.11,0.6916584358444823,0.4429111724419911,0.4708994708994709,0.5454545454545454,0.1499250374812593,0.2107340173638516,0.4287245444801715,0.3215434083601286,0.4422965954991345,0.2131048310823591,0.2233333333333333,0.3110202822549549,0.25641025641025633,0.5260663507109005,0.5260663507109005,0.3325,0.4618937644341801,0.5652173913043479,0.5000000000000001,0.4995545773725304,0.0762124711316397,0.2354497354497354,0.2290544306148987,0.4670000000000001,0.5712754555198286,0.5791551519936836,0.5825808330905913,0.4875287356321838,0.6166281755196305,0.11,0.6625239879374943,0.4794148173775514,0.2,0.382171226831421,0.315955766192733,0.7031630170316301,0.3333333333333333,0.6668421052631579,0.3736363636363635,0.3411214953271028,0.1825613079019074,0.4121206881646062,0.4550359712230216,0.3333333333333333,0.2998500749625187,0.3071593533487298,0.3071593533487298
2210,CHI,0.1694915254237288,0.0,2022-09-18,0.3829388329036793,0.41808415398388543,0.2699976784378466,0.4175,0.1818181818181818,0.1178283331822713,0.4796163069544364,0.7141327623126337,0.404585300067431,0.4706327199395009,0.31720101781170473,0.284796573875803,0.5566666666666666,0.3921163688605549,0.352652560564244,0.1181657848324515,0.5154545454545454,0.5502248875562219,0.3157063930544593,0.2497320471596999,0.44640943193997856,0.4616272360069245,0.2269889910339348,0.3333333333333333,0.226189558109046,0.25641025641025633,0.2101105845181674,0.315955766192733,0.4175,0.3856812933025403,0.4854347826086956,0.3181818181818182,0.4541476707016716,0.0762124711316397,0.1763668430335097,0.1702582203232398,0.3,0.3933547695605573,0.342281879194631,0.2912904165452956,0.427183908045977,0.3856812933025403,0.11,0.5814676048615555,0.4859882370385014,0.134,0.382171226831421,0.315955766192733,0.24330900243309,0.4811111111111111,0.4384210526315789,0.4748484848484849,0.3457943925233644,0.0899182561307902,0.2651508602057577,0.3651079136690647,0.3883333333333333,0.3493253373313343,0.6166281755196305,0.6166281755196305
